status_id;comment_id;Clinton;Trump;comment_message;page
153080620724_10158088575475725;10158088575475725_1326827800703034;N;N;"People showing up to polls being unable to vote because someone else voted for them. People having their vote changed right in front of their face on the electronic machines, and the poll workers blaming ""calibration"" when it's not a calibration issue. I'm losing confidence in the credibility of our election commission.";Trump
153080620724_10155867589100725;10155867589100725_10155868212935725;N;S;GOP. WHAT are you afraid of..about TRUMP...MAKE HIM OUR AMERICAN PRESIDENT GOP...WHAT ARE YOU AFRAID OF LIKE IT...TRUMP IT;Trump
153080620724_10156460692635725;10156460692635725_10156461309170725;O;S;Trump can fill a stadium - Hillary can fill a Port - A - Potty!!! :-);Trump
153080620724_10158080636820725;10158080636820725_1377793992239824;N;N;Wear red tomorrow so there's no denying our presence;Trump
153080620724_10156766446275725;10156766446275725_1204872282864244;N;N;Kasich sold his soul to Soros. That's why he's pro amnesty and pro harassment of Christian entrepreneurs. It seems to me Soros is the king who pays to destroy our democracy and who determines the entrance of illegals and refugees.;Trump
153080620724_10156587731980725;10156587731980725_767985109973044;N;O;If i wasn't Ivanca's dad. I would be dating her...;Trump
153080620724_10158009740535725;10158009740535725_1670784233212460;N;N;Yes! Paper ballots! George Soros owns voting machines! By law they have to provide paper ballots!;Trump
153080620724_10157556826475725;10157556826475725_737772369696746;N;S;Trump is always a class act with our Police Officers.;Trump
153080620724_10157980288935725;10157980288935725_1290760100965261;O;N;I wonder if the 3K views hillary had were us checking to see how many views she had?;Trump
153080620724_10157445383495725;10157445383495725_1739047153019953;N;N;McCain's little twit of a daughter bad mouths you Mr.Trump I hope you are aware of this.;Trump
153080620724_10156319450710725;10156319450710725_10156320612210725;N;N;He has one more year to totally destroy our country. He has to work fast now.;Trump
153080620724_10157946929405725;10157946929405725_642339042603626;N;S;BUILD A WALL, BUILD IT HIGH, AND PUT ELECTRIC TO IT TO.;Trump
153080620724_10157883775960725;10157883775960725_1409605192402801;N;S;I'm definitely voting for Trump...he loves our country and will do positive things to really make it great again!;Trump
153080620724_10156354252375725;10156354252375725_10156354393685725;N;N;Keep reminding that raggedy assed bunch they don't walk on water!;Trump
153080620724_10157984269835725;10157984269835725_1820556844856523;O;N;45,000 people are watching this....I checked out one of Hillary's rallies the other day and there were only 700 people watching LMAO;Trump
153080620724_10157973074675725;10157973074675725_1806236799591677;N;N;When you lose sound or the t sticks, go back to your newsfeed and tap it again.;Trump
153080620724_10156927286800725;10156927286800725_1208977345809264;N;N;Just asking for feed back. But what other candidate is fighting to keep an bring job back to the USA . please reply because as of today i only know of one that even mentions it...;Trump
153080620724_10157349693545725;10157349693545725_1586736148290737;O;S;"Here's a social experiment for ya, go to the Donald J. Trump Facebook page and see how many of your friends have ""liked"" his page. Then go to Hillary Clinton's Facebook page and see how many of your friends have liked her page and post the results below. Chances are if she wins it'll be because of voter fraud. Hillary 4 Trump 185 From Mike Hollis";Trump
153080620724_10156237092230725;10156237092230725_10156241286505725;N;O;"""There is a line between socialism and communism""- Yes Donald, you know what they call a society is that has a capitalist class that derives its power and profit from a working class ? That is communism !! That is what Sanders is trying to FIX !! That is why he is trying to replace our current broken system with Democratic Socialism !! Donald – the GOP and Dems are actually trying to implement communism !! That is what Sanders is trying to PREVENT !! You dont seem to know what political systems are - or what you are tryng to achieve !!";Trump
153080620724_10156051739715725;10156051739715725_10156096021555725;N;N;ÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑ NO SOY FEIK :v :v :v :v :v Happy 9/11 Mr.Trump #HailLatinoamerica #HailGrasa Happy 9/11 Mr.Trump #HailLatinoamerica #HailGrasa Happy 9/11 Mr.Trump #HailLatinoamerica #HailGrasa Happy 9/11 Mr.Trump #HailLatinoamerica #HailGrasa Happy 9/11 Mr.Trump #HailLatinoamerica #HailGrasa Happy 9/11 Mr.Trump #HailLatinoamerica #HailGrasa Happy 9/11 Mr.Trump #HailLatinoamerica #HailGrasa Happy 9/11 Mr.Trump #HailLatinoamerica #HailGrasa Happy 9/11 Mr.Trump #HailLatinoamerica #HailGrasa Happy 9/11 Mr.Trump #HailLatinoamerica #HailGrasa Happy 9/11 Mr.Trump #HailLatinoamerica #HailGrasa Happy 9/11 Mr.Trump #HailLatinoamerica #HailGrasa Happy 9/11 Mr.Trump #HailLatinoamerica #HailGrasa Happy 9/11 Mr.Trump #HailLatinoamerica #HailGrasa Happy 9/11 Mr.Trump #HailLatinoamerica #HailGrasa Happy 9/11 Mr.Trump #HailLatinoamerica #HailGrasa Happy 9/11 Mr.Trump #HailLatinoamerica #HailGrasa Happy 9/11 Mr.Trump #HailLatinoamerica #HailGrasa Happy 9/11 Mr.Trump #HailLatinoamerica #HailGrasa Happy 9/11 Mr.Trump #HailLatinoamerica #HailGrasa Happy 9/11 Mr.Trump #HailLatinoamerica #HailGrasa Happy 9/11 Mr.Trump #HailLatinoamerica #HailGrasa Happy 9/11 Mr.Trump #HailLatinoamerica #HailGrasa URL;Trump
153080620724_10156048461235725;10156048461235725_10156049479695725;N;N;White House perimeter=3/4 mile. US-Mexico border=2,000 miles.;Trump
153080620724_10156375298395725;10156375298395725_10156375706160725;N;S;Trump it Up...the truth shall set us free from danger. TRUMP 2016;Trump
153080620724_10156787805525725;10156787805525725_10156787814040725;N;S;Yes! Keep up the good work. You're doing great trump exposing every poll, that way if they rig the votes, EVERYONE is going to know. I'm telling you, if you do not become president theres going to be a civil war against the elite.;Trump
153080620724_10156038982060725;10156038982060725_10156045099845725;N;S;yoU Are So ManY Citizens Hope Mr. Trump. I Hear Horror Storys From Vets, Cancer Patients, And People Losing Their Jobs, People Losing Their Homes .....Even The Eldery:( You Are The One Hope They All Bring up.;Trump
153080620724_10156264316065725;10156264316065725_10156268084270725;N;S;I will be there in spirit ...Sorry I am one of those Victims of Obama 2009 still trying to climb out of a financial whole he put us in. I do not see that happening unless you get elected Donald. I can not wait. I am a woman and since the 2009 I have not had a job that pays more than $10.00 an hour.;Trump
